# Constructed from biom file
#OTU ID	KarstCh1	KarstCh2	KarstCh3	KarstCh4	KarstCh5	KarstCh6	KarstCh7	KarstCh8
6536374703018ccd831d0534095430b5	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
0da2f18e6af685ba7faecf9ba86d86eb	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
d8e9188b33f11f33940916e09a606fd4	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
bd1787ff16b63ddc91bf385cfc2967df	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
849dc1eed5ba1270119713c7636324ac	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
bbaa7b60d7f7be87d14cf7abdf34cee5	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
36e107a1d5442a4accc1a2a5e9fa385d	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
140f071274b43f0b5e67e4ce2a4f75e9	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
253eff0c206726380558e7d20c193619	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
6299078d72b40de04c50e680f0bc930c	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
2198d85e0d6ecb757f71a22e8e43e6e9	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
a158cb77bb636b55703090ef3b6fd8a7	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
17458eb7466c5e0518b73eaa6d68273d	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
7c777eb20d6508780e3127de5eb0c8ef	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
db9f1aaed0f1d9b427fd4f8aaf449f86	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
a9322480d4270f46d6c19ee11551b4a9	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
1749de53489b378bbdacba5ec060fc4c	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ee4d24cc3b6aa759381099466809ae44	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
0ac2df325632d4898d75c299424377fe	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
1610a851cbddc41fe3f1b87d4349a372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
6e8b2e411819dbc3cefc7e8c7f731f3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
54f23c1e31dbe124a18937a120738b93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
04762bb6f9639b431bd6bfbe4bf58fd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
c8aed333b1c5334f8cfa29b7d557212b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9150e6c41b2a0ea7b90365f5277668f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
0a475de193b61672a79560a7395d34e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
72a51819e719a7fae8885d7112d92129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
4170bea37e492375ff4077f2cae76498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9aa023319dfd46d4061e976e7347248a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
2f8019f268f3c69c8c1f45ec908be4ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
3738bc56d9fe1fba9506331679b927d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ecc39d25847e2bf5da0600bf7bd953a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
85221a1ec56c33d2977d06e2cf96f2fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
e0d4f9c13d51630f76c08a945ec7ea26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
cbbbb4f3485c5ee006ec0d9d00ba9850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9e741db3b1c289c82ef461db988d00ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
3e470c8c2f335cac2e56695d8bd53efd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
829309cd12f68b47e9f3f5b7453b8e77	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1af2247a42856201c0b823eaf3bf3cb6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7c2e25aebc5e1a9432a4e361aac1667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d054b1e9568c1abac09aed44cfbf8844	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3ddabf422a5ff55a1ebadf13eaf38da	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa02a86762e5d37984485110698d324f	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecece921c1fcc17d3fe26f0f93a28638	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99bb291357bb450a68bb8cb789b3ae1b	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4e34c2d0f699e16b5a1544028a71a2a	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7c3052b3a2718e356143c3fe0a676a6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b541c3ba3b6c76d8c8165f62b3a2a642	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8308b2e3a9a9b295a50a236e081470a0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c298d8f61df728884a126e2701f8529	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
9604fcfc22308b9092c13075d4dfcef3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
d2bab9ec505c280fe7923bbf01817dca	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
6e4ee09a46e96d11e96e8830a0b7bc86	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
441a37003336455fac509dc03c814e22	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
47c00b2f915ed381d600c029021ee968	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
0d0dd268e6ec86759e9408bec6685e9f	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
b51b8f1227a6a664604a6efefbd12df1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
fd99fd5ecdec8d19afe47d03f7fa7404	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
71c5863f629d535af328b03f8caafaf2	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
5186b2a7813c0c48647e671715711fa6	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
1b031665a94ad14c59298eb23056510d	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
5703a1f40bdc0e3e77a40054be8c4c8f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
f899cfd7ed6b8a32c3fa10c04fb3f7a7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
551c642407e8bbba7dc6e0a276ef6e61	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
9d0a09b8fd68ce6bec3da4641c646259	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
621b8e9664f005c69f9bc876f3e85152	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
9337205fa049e4fa6e45c6eafc64af68	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
265156a8f2ac02897d796fd03efb6484	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
a86ca9d811487db34f6ce5df9b80e877	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
21a043ce3a31641ab46bddd60e5a4c94	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
b4f1628298e39e7b97aa2a8832f7049e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
143341df1ad6822e91c9f4cd5463987c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
c3889f7a6547003bdc595e3e6101319e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
f9330ad5aaaf2d7971c42ecb804db2f4	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
7c759453a743424b507b98f87627b23c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
38bbcc71dfde78b1e4743e10bb95f887	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
571b0c872fc9eecd47f367c614522b44	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
cbe250dcde6246bc3751ddcfafa359f5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
b085ead8bf4b8d18170cf43aafcf718d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
7c1a41d63928f7744c85ee83b156e244	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
b7355a08b2279567f3014024f8df7182	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1de218451a7584af7122c0171dc89877	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
c0b8b68c793e15e49a11de72eadf0ffb	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
713a589f7c79437cf7fe04e2086a92c4	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
d6afdaec19c195f5794348194ac69221	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
229c36066d852a7589ed50678db98675	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
cf1bab6b4c4653397c067a7b6ef81446	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
7645af2d9444f6c4666e36465d4d58b3	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
3db58967786772e0908e32606aa30a78	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
8b12fb7b47e74722977c7920cd6f6b2c	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
3f68c3cb745a45a12eeddafca10c6187	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
21911096a49ee82ff0db0a2fc7d3bacb	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
d7eda29fc64279a0eb6dda05eac4b38f	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
fba36d01702b3a94f5a37b7098ae3c05	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
13750eb0d5e027a573b270080ef7f0da	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
b0d703d0deb091cefd2b32493a25bd63	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
2df9fc9667c6e9e928a2e72e7c2ecc7e	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
5bed6dabe536c85fe52b2941fbafa0fc	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
87e449e7203acee055665e652535444a	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
f5d3d6c6bf6541971e3688e3fb6a1f63	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
6c8ff8e858f462a41943c5e8bc7fba99	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
19f694b0429b1ec9a1ba8226ce42c031	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
aab994ae34a17a29672f572c6424ea1e	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
54f464866edd9332bb23c2a80d33d7df	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
6b8aaf16d308663d8c7ed897b66d3895	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
87d9bc1cc7944dc05d3b3f9d745db3bd	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
52de42d7987284590f4a0aef4005b041	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
62ef86b2c7853f6c160f10e838168e90	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
f8ae99b925074454e8e65e2f13cc7769	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
73e1820e33e5fd9e2f759b36ad9c53df	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
2a9901acc47a7231fabb82962a46a88d	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
b6dcad26e94f87c988da3527cc794678	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
59f81a9a67f4c3e78da40a5b64b1de66	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
0c615b5eb85b389be27433c9ac43f130	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
61b9c35ae211d096a638b2c8b5788c94	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
50745909e54ac38acc518b832f76c04a	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
eb5059aa6f25612268e77dde414091af	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d28b5f72a52bda998673d1ad75d1a283	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
cf1bd026df7db0c58dc1e0eaf32038bc	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
68b6adc4ffadb0c29fd04e89cb9d1716	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
f767a08f8f5084df5d5e8dbeed09d75f	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
79386ab4e3f4e0ea30ae7a431f63de05	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
e44d260043df0bb8ba7620912f4b23dc	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
5b2446baf4c5dda5190c32ce2a17489b	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
fb462eff7af5de24d34946efdc911127	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
61e13a5dd30c108f1f78b1ab70f7a0e5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
e1ce37c0054bfe8fb74496bfbb013526	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
4c1235effc6c51b143286ffd06e27ae7	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
9a47010df1193d148181d9c90319de0a	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
71628edc65bb919417628c6e239baff3	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
a12041491379a4852d6d605f39510189	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
6246faf1b06598b0db7f4212b76dbb27	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
7136651e21765488c632078766616e5f	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
32776f8c21e656b62249fbb384aa1528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
51bafe676dfe8b35595fe66140f2073b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
08289058f4c6d5328a7363891f891bfa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
de64bf298b5a82aec4b58de769d64590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
09e5de9032591630b1890166eeef5361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
4460f0aa18be397b0bf8292258c076e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
a5c3ff9aaebd3e6c9f67f417ce593ac6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
0cb58fb9ba14f5fac1c308fb47e89e2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
12de214dc8c9fa69d5a8a4e092c6a9ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
9059f119739da1e88801cdf1d4d244e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
c0fda0de59c6ef83f8f7d602ff28f0b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
a411960674032c3009fcab200538350b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
4d2cb25e1e37b0792125621be68dd3a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e9d09caf0b4e20c7db92c8ac8df7f5e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
0aaf3120349fdd8f4f5ffdd4fe1b1f3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e507ebef689c319d871cdd30df765897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
8174e93e4d88b967c182138bbffb3184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
